豫·上海剧院 , 黄浦区旧校场路69号 , 豫·上海剧院，是上海星艺餐厅管理有限公司所有豫上海餐厅所属的专业多功能厅，位于著名的旅游景点城隍庙豫园景区口，旧校场路69号悦宾楼3楼，地近福佑路，亚一金店斜对面。面积700多平方米，剧场台宽9米，台深7米，有吊杆4根，图案摇头电脑灯20台，LED变色灯59台，吊架4组 ，全频音响26组，投影机12000流明4台， 2500-3000流明移动投影机1台，座位300只。适合多媒体话剧和戏剧的表演空间...,,,
上海大世界共舞台 , 黄浦区西藏南路1号 ," 上海大世界位于上海西藏南路上，是一个以游艺、杂耍、中国戏曲等游乐项目为特色的游乐园，它独特的建筑风格和海派文化风情，一直为人们津津乐道。“共舞台”1930年在大世界里开业，共有观众席位1207个，当时与人民大舞台、天蟾舞台、中国大戏院并称为沪上的“四大京剧舞台”。梅兰芳、言菊朋等京剧大师都曾在""共舞台""演出。",,,
静安创意空间 , 康定路1147号 , 静安创意空间是对位于上海市中心的一个废弃旧工业园区的改造再开发项目，总面积为7700 平方米。该项目旨在创建一个中心场所，它不仅能吸引在上海的一部分不断扩大的社群（大部分为外国人）的注意，同时也迎来一些具有想象力和创造力的中国人，他们厌倦了与城市中林立拥挤的高楼为伍，因为那些现代建筑常常显得单调，呆板甚至荒谬，当然毫无吸引力和视觉冲击力。这个园区内的六幢现有建筑已经被清理干净并安装相应配套设施。,,,
长宁文化艺术中心剧场 , 仙霞路650号(近安龙路) , 上海长宁文化艺术中心（又称长宁区文化馆）位于仙霞路商业街，交通便利，娱乐休闲设施齐全。文化中心建筑面积近9000平方米，总投资额逾5500万元，1997被评定为“上海市特级文化馆”，是一座综合性的群众文化娱乐场所。长宁文化艺术中心四楼剧场具电影反映、演出、会务等多项功能的现代化剧场。舞台台口宽14米，深10米。灯光音响格调简洁明快，精致而不失豪华。共有628个座位。,,,
粒米 Lifeismore Lounge Bar , 常德路800号C3 102-104（近昌平路，800秀园区内） , 在这座城市，800秀是上海的，也是世界的；于这个空间，品格在白天，绽放在深夜；粒米只是，而且一定是在你平静或烦躁的时候，可以坐下来，有吃有喝，听听音乐，看看书，见见朋友，心安之所。粒米，以Coffee Restaurant-Books bar-Lounge-Salon复合型元素诠释文化艺术沙龙的理念，为广大文化艺术爱好者提供交流和集散平台，秉承开放创新，专业，诚信的职业精神，不断的进取开拓。,,,
上海仙霞网球馆 , 虹桥路1885号 , 仙霞网球中心坐落于上海西部幽静秀美的宾馆别墅区，与古北、虹桥开发区毗邻。走近场馆，给人的感觉就像一块翡翠，林木繁密，绿草如茵，欧式的体育建筑用绿色勾勒的线条，再加上绿色的移动屋顶和绿色的场地，处处充满生机，生意盎然。中心建筑面积20272 平方米，拥有四片标准的室外球场和一片能容纳四千名观众的中央主赛场，中心内部设施齐全，是迄今为止全国规模和设施最完备的现代化竞技网球场之一。,,,
中国福利会儿童艺术剧院 , 上海市华山路643号 , 1947年4月10日，宋庆龄女士亲手创办了中国福利会儿童艺术剧院。长久以来，儿艺创作出《马兰花》等近300个题材各异的优秀剧目，并多次获得国家级大奖。近年来儿艺又推出了一系列的新剧目，《夜莺》、《丑公主》、《皇帝的新衣》、《兔子和枪》、《挑战3VS3》等，着重关注现代少年儿童的审美情趣，深受小观众的喜爱。中福会儿艺每年创作2-3台新戏，演出7-8个剧目，在上海、浙江、江苏、安徽、广东等省市演出，场...,,,
上海红坊国际公共文化艺术社区 , 淮海西路570-588号 , 上海红坊国际公共文化艺术社区改建于上钢十厂原轧钢厂厂房，利用老工业建筑的钢筋铁骨，将厂房的高大空间、框架结构等特点与现代建筑艺术相结合，既传承了老建筑与生俱来的历史肌理，保护其原生态感，又作乐通风、安全、和谐的细节处理，使新旧空间互相结合、流动、自然过度，打造成为了一个综合文化中心，以上海城市雕塑艺术中心为主体，并有多功能会议区、大型活动及艺术展览场馆、多功能创意场地等灵活的空间应用。,,,
上海大学生体育中心体育馆（国际滑冰馆） , 文翔路2000号 , 上海大学生国际冰球馆是上海大学生体育中心体育馆为凸现体育馆冰上项目功能的另一名称。目前是上海最大的室内真冰滑冰馆，也是上海地区唯一可以承办国际冰球赛事的奥林匹克标准场地，冰面面积1830平方米，观众席数量可达6000余个，并可同时容纳500余人滑冰。,,,
上海视觉艺术中心-大眼睛剧场 , 松江区文翔路2200 号(近动感地带) , 复旦大学上海视觉艺术学院是经国家教育部批准成立的新型艺术类本科院校，是由复旦大学联合上海文化广播影视集团、文汇新民联合报业集团、上海世博（集团）有限公司、上海精文投资有限公司、上海精文置业（集团）有限公司、上海申教投资有限公司、盛大网络发展有限公司等共同投资创建的独立学院。地处松江大学园区的复旦大学上海视觉艺术学院的标志性建筑——图文信息中心大楼2006年4月28日落成。大楼正面外形呈弧形，仿佛是...,,,
上海汽车会展中心 , 嘉定区安亭博园路7575号 , 上海汽车会展中心坐落于上海国际汽车城核心区汽车博览公园内，总建筑面积为6万平方米，中国首座针对汽车行业特点设计并建造的一座现代化场馆，是上海打造汽车产业中心战略的重要组成部分，其中展览面积和会议、办公等展会配套设施面积各3万平米，拥有1200多个标准展位(3M×3M)。,,,
上海夏季音乐节音乐厅 , 徐汇区汾阳路近淮海中路（上海音乐学院旁） , 2010年首届上海夏季音乐节演出场地将摒弃传统的演出场地，在汾阳路淮海中路口搭建起长50米、宽30米、顶高近10米的大型篷房音乐厅，这座相当于4层楼的高度另类音乐厅届时将成为老洋房环绕的旧法租界淮海路的又一新地标。音乐厅虽然是篷房搭建，但功能和音响上毫不逊色。现场将采用16组古典音乐专用扬声器、同济大学智囊团度身定做的减噪降温方案以及完备的配套设施，让观众体会不同与传统音乐厅的别样夏日氛围。,,,
长风公园 , 普陀区大渡河路189号 , 上海长风公园始建于一九五六年，一九五九年国庆节建成开放。面积36.6万平方米，其中水面积14.3万平方米，是上海市大型的综合性山水公园。,,,
朱家角课植园 , 青浦区朱家角镇西井街119号(近涌泉桥) , 课植园位于上海市青浦区朱家角镇北首西井街，环境幽静，风光独好，是朱家角镇上最大的庄园式园林建筑， 原园主马文卿，故俗称“马家花园”。园名定为“课植”乃寓“课读之余，不忘耕植”之意，故园内既建有书城，又辟有稻香村，以应园名。课植园座西朝东，正墙门面对西井亭港。整个庄园,由厅堂区、假山区、园林区三大部分构成。厅堂内建筑十分考究，雕梁画栋，工艺精细，屋顶面采用双层瓦片行板结构，有冬暖夏凉之奇效。以碑廊为...,,
上海天马山赛车场 , 上海市松江区佘山镇沈砖公路3000号 , 上海天马赛车场（STC）位于上海市松江区佘山镇（同三高速A30天马出口右转500米处），是一个集汽摩运动、汽摩文化与汽摩娱乐为一体的大型休闲运动场所，同时也是厂家和商家进行产品试验、新产品推广或发布、品牌宣传、公关等商务活动的又一个全新的平台。上海天马赛车场（STC）拥有一条全新概念的F3赛道、一条越野道、一个试验场和齐全的配套设施。其中F3赛道是由曾经设计澳大利亚一级方程式赛车场和珠海国际赛车场...,,,
新光悬疑剧场 , 上海市宁波路586号 , 新光小剧场即新光影艺苑，与南京东路步行街相邻，已有80余年历史，20世纪四十年代为著名的新光大戏院，戏剧大师黄佐临曾在此举办话剧“星期小剧场”演出季活动，上演了诸多话剧名作。建国后改建为新光电影院，文革后曾以电影资料片放映热极一时。为繁荣话剧演出市场，近期由上影演员剧团、上海现代人剧社联合新光影院，重新恢复话剧演出的传统，经改建后拥有322座位，将能满足小剧场话剧演出和电影放映的双重功能，并以悬疑...,,,
Kento’s Live house , 上海市静安区余姚路18号3楼(近西康路) , 健斗士音乐现场酒吧Kento's Live House在日本早已是家喻户晓的酒吧品牌了，非常有人气的Kento's，进驻上海的同时也带来了非同凡响的音乐体验。健斗士Kento's沿袭了日本纯正的音乐现场血统，选用的是世界顶级的音乐器材和音响设备，加上专业乐队的现场倾情演出，气氛high到不行。酒吧采用日本银座的室内设计风格，一桌一椅都是实木制作，舞台前还有宽大的舞池，剧场式的格局，无论坐在哪里观赏...,,,
上海师范大学 , 上海市徐汇区桂林路100号 , 上海师范大学是上海市属三所重点大学之一，是一所以人文学科见长，教师教育和对外汉语教育为特色，文理基础学科为主的综合性高等学府。学校创立于1954年，现有2个一级博士学位授予点，22个二级博士学位授予点，4个博士后流动站，93个硕士学位授权点，82个本科专业。在校本专科生23000余人，研究生4000余人，各类留学生2000余人。,,,
上海浦东新区 , 上海市浦东新区 , 浦东新区位于上海市东部，长江三角洲东缘。东濒长江口，南与浙江省嵊泗县、上海市奉贤区接壤，西和北、东北分别与闵行、徐汇、卢湾、黄浦、虹口、杨浦、宝山7区和崇明县隔江相望。2009年4月24日南汇划入浦东后，浦东新区区域面积达到1210平方公里，常住人口412万人，均占上海市的五分之一左右。,,,
朱家角水乐堂 , 上海市青浦区古镇朱家角西井街漕港滩3号 , 水乐堂由日本矶崎新工作室与谭盾共同设计建造，它确立了一个全新的建筑音乐观念：从建筑上把德国的“Bauhaus”建筑理念和谭盾独创的“Minhaus”建筑理念结合起来。Bauhaus是以工业废墟，废旧工厂改造为特点，Minhaus则以江南老房子改造以及明代家俱的极简主义为特色。水乐堂是由古镇老宅修整而成的21世纪多功能空间，它融合了环保的理念、水乡的文化和天人合一的哲理，也成就了谭盾对音乐空间的一个...,,,
华东理工大学 , 上海市徐汇区梅陇路130号 , 华东理工大学是教育部直属的全国重点大学，是国家“211工程”重点建设高校和“985优势学科创新平台”高校。学校原名华东化工学院，其办学历史可以追溯到100多年前的南洋公学和震旦学院，是1952年全国高校院系调整时由交通大学（上海）、震旦大学、大同大学、东吴大学、江南大学等学校的化工系合并组建而成的全国第一所以化工特色闻名的高等学府，现已发展成为特色鲜明、多学科协调发展的研究型全国重点大学。,,,
上海大学 , 上海市宝山区上大路99号 , 上海大学是国家“211工程”重点建设高校之一，上海市属重点大学，是一所拥有理、工、文、史、哲、经、管、法、美术、影视和数码艺术等学科的综合性大学。早在1922年，大革命时期，国共合作曾建立了上海大学，校长为于右任，教务长为瞿秋白，她为国共两党培养了大批栋梁之才。1994年由上海工业大学、上海科技大学并入原上海大学，组建成新上海大学。我国近代力学之父钱伟长（原全国政协副主席、中国科学院院士）任新上海...,,,
上海金融学院 , 上海浦东新区上川路995号 , 海金融学院是一所近60年办学历史，以经济管理学科为重点，以金融学科为核心，相关学科交叉支撑，文、法、理、工支撑协调发展，培养现代服务业（特别是现代金融服务业）所需应用人才的公办多科性全日制本科高校。几十年来，学校致力于培养国家经济金融所需要的各级各类专门人才，被誉为“未来金融家的摇篮”。,,,
上海科技馆 , 浦东新区世纪大道2000号 , 上海科技馆是上海重要的科普教育基地和休闲旅游基地。上海科技馆项目占地面积6.8万多平方米，总建筑面积9.8万平方米，展示内容由天地馆、生命馆、智慧馆、创造馆、未来馆等五个主要展馆和临展馆组成，总投资17.55亿元人民币。作为上海市最主要的科普教育基地和重要的精神文明建设基地，使每个来参观的观众能在赏心悦目的活动中，接受现代科技知识的教育和科学精神的熏陶。,,,
上海群众艺术馆 , 上海市徐汇区古宜路125号（近中山西路宜山路） , 上海市群众艺术馆建馆于1956年12月30日，迄今已五十三年了。市群艺馆从诞生起，始终坚持文艺为人民服务，为社会主义服务的方向，不断为繁荣社会主义群众文化事业做着不懈的努力。她是党和政府在群众文化领域的职能机构，肩负着对群众文艺进行引导、组织的使命，现直属于上海市文化广播影视管理局。社会发展繁荣群众文艺，群众文艺促进了社会发展。进入21世纪，新的机遇带来新的挑战，市群艺馆人正以饱满的热情，在中共上...,,,
上海群艺馆星剧场 , 上海市徐汇区古宜路125号（中山西路1551号） , 上海市群众艺术馆建馆于1956年12月30日，迄今已五十三年了。市群艺馆从诞生起，始终坚持文艺为人民服务，为社会主义服务的方向，不断为繁荣社会主义群众文化事业做着不懈的努力。她是党和政府在群众文化领域的职能机构，肩负着对群众文艺进行引导、组织的使命，现直属于上海市文化广播影视管理局。社会发展繁荣群众文艺，群众文艺促进了社会发展。进入21世纪，新的机遇带来新的挑战，市群艺馆人正以饱满的热情，在中共上...,,,
中山公园 , 上海市长宁区长宁路780号 , 中山公园位于长宁路，占地20余公顷。始建于1914年，时称兆丰公园，1941年为纪念孙中山先生而改名。中山公园是本市著名的大型公园之一，以英国式自然造园风格为主，融中国园林艺术之精华，既有西式的几何规整的大草坪，又有中西合壁的自然山水园、植物园、假山、鸳鸯湖等。后花园一棵百羚悬铃木，高30米，冠幅31米，胸径近1米，为华东地区之最。中山公园，是上海树木花卉品种比较多的公园之一。园内以牡丹、樱花、桂...,,,
上海戏剧学院 舞蹈学院 , 上海市闵行区莲花路211号（近平阳路） , 上海戏剧学院戏曲舞蹈分院是上海戏剧学院唯一的一所分院，前身是由上海市文化局和上海师范大学共建于1999年10月的上海师范大学表演艺术学院。2002年，上海市委市政府将学院并入上海戏剧学院，更名为上海戏剧学院戏曲舞蹈分院，同时招收第一届舞蹈本科生。分院现有戏曲、舞蹈、艺术管理三个系。戏曲系设有戏曲表演、戏曲导演、戏曲音乐、戏曲容装、武功师资等专业；舞蹈系设有芭蕾表演、中国古典舞表演、中国民间舞表演、...,,,
八佰秀 , 上海市静安区常德路800号（近昌平路） , “800秀”位于常德路800号，是集时尚秀展、创意办公和休闲娱乐为一体的高品质创意产业园。“800秀”紧贴地铁7号线，与静安南京路不足千米，独一无二的多功能秀场与南京西路CBD相辉映，吸引大量设计、公关、奢侈品以及时尚传媒业的合作入驻，使之成为上海国际时尚品牌的集聚和时尚产业链延伸的重要一环。,,,
创智天地江湾体育中心 , 国和路346号 , 江湾体育中心为于上海市杨浦区的中心地带五角场商圈，毗邻复旦同济等众多知名学府，是拥有70多年历史的市级文化遗产保护建筑。投资数亿修复改建成的江湾体育中心，是高科技创新园区创智天地的核心部分。历史上的江湾体育中心，由董大酉建筑师设计，建成于1935年，占地约300亩，建筑总面积7.9万平方米，由体育场、体育馆和游泳池馆三大主体建筑组成，是当时国内及远东地区规模最大、设备完善的综合性体育场之一。,,,
世博庆典广场 , 浦东新区浦东世博园区A片区(近世博文化中心) , 世博会庆典广场位于世博会浦东展区世博轴的尽端，北临黄浦江，东依世博演艺中心，西接世博公园和世博中心。庆典广场设计用地面积约为2.15h㎡，南北向长约120m，东西向长约130m。,,,
JZ Club , 上海市徐汇区复兴西路46号（靠近永福路口） , JZ俱乐部从2004年创办至今，已然成为上海乃至中国最具代表的爵士酒吧。一天4小时一年365天，House Bands玩转经典的Standard，律动的Swing，清新的爵士女声，现代的爵士摇滚。周末更有激情热辣的拉丁大乐队和JZ All Star Big Band。传承“乐手之家”的精神，周末的JZ就是音乐家们的聚集地。酒过三巡爵士群侠纷纷登台献艺，即兴之夜把周末的JZ带入节日般的狂欢。几年来平...,,,
浦东三林影剧院（原杨思影剧院） , 上海市浦东新区杨新路61号（近上南路） , 杨思影剧院位于浦东新区，是杨思地区颇具知名度的一家集电影播放，录像播放，表演戏剧、话剧、歌剧、歌舞、曲艺、音乐等文娱的活动为一体的多功能的综合性影剧院。并且地理位置优越,交通便捷，保证了观众的精神文化生活质量。,,
育音堂 , 上海市长宁区凯旋路851号，近延安西路 , 育音堂，隐蔽在天山公园绿色草坪旁边一栋孤立的白色小楼里，夜晚时分，马路已变得安静下来。推开酒吧大门的那瞬间，仿佛进入了另一个世界，酒吧内堂的喧嚣，仿佛与外面的世界彻底隔绝。育音堂的最大特色便是摇滚乐队的现场演出，隔三岔五，就会有来自五湖四海的摇滚乐手到这里表演，其中更不乏国内外知名的乐队和歌手。酒吧天天有演出，来看演出的，自然也都是志同道合的摇滚爱好者。育音堂不大，人多的时候，很难找到空位。吧台上...,,,
上海星舞台（上海群艺馆星剧场） , 上海市徐汇区古宜路125号（中山西路1551号） , 上海市群众艺术馆建馆于1956年12月30日，迄今已五十三年了。市群艺馆从诞生起，始终坚持文艺为人民服务，为社会主义服务的方向，不断为繁荣社会主义群众文化事业做着不懈的努力。她是党和政府在群众文化领域的职能机构，肩负着对群众文艺进行引导、组织的使命，现直属于上海市文化广播影视管理局。社会发展繁荣群众文艺，群众文艺促进了社会发展。进入21世纪，新的机遇带来新的挑战，市群艺馆人正以饱满的热情，在中共上...,,,
上海世博中国馆 , 上海市浦东新区世博园内A片区世博轴东侧 , 展馆建筑外观以“东方之冠，鼎盛中华，天下粮仓，富庶百姓”的构思主题，表达中国文化的精神与气质。中国馆共分为国家馆和地区馆两部分，国家馆主体造型雄浑有力，宛如华冠高耸，天下粮仓；地区馆平台基座汇聚人流，寓意社泽神州，富庶四方。国家馆和地区馆的整体布局，隐喻天地交泰、万物咸亨。国家馆居中升起、层叠出挑，采用极富中国建筑文化元素的红色“斗冠”造型，建筑面积46457平方米，高69米，由地下一层、地上六层...,,,
上海国际客运中心码头 , 上海市虹口区东大名路800号 , 上海港国际客运中心码头（又称“一滴水”）东起高阳路，西至虹口港，北沿东大名路，南到黄浦江。规划占地面积15万平方米，总建筑面积41万平方米，由13个单体建筑组成。整个工程包括改建850米国际客运码头的景观岸线、新建国际客运综合楼及配套商业、办公建筑群，同时建设滨江绿化和开放空间8万平方米。,,,
上海美兰湖高尔夫俱乐部 , 上海市宝山区沪太路6655号 , 球场占地3390亩，在设计上打破了华东地区一马平川的传统球场风格，传承苏格兰特色的地域布局，由南、北各18洞组成，是大上海地区唯一的36洞USGA标准球场。球场设备完善，设有独创性的自设水处理工程、雷电侦测预警系统与“虹吸式排水系统”实现了零污染、零排放的安全自然循环。在球场外观美化设计上，公司以自然生态保护为主轴，还原纯生态为宗旨，纯天然植被与沙坑，湖泊完美结合，为各种野生动物提供栖息场所，全景...,,,
浦东源深体育中心 , 上海市浦东新区源深路655号 , 上海市浦东新区源深体育发展中心（浦东体育公园），是上海规模较大、功能较齐全的三大体育中心之一，地处浦东陆家嘴金融贸易区。位于张杨路商业街东首紧邻世纪大道及地铁二号线，东起桃林路、南抵羽山路、西迄源深路、北至张杨路，总占地面积16000O平方米。中心内现已建成训练馆、室外网球场、室内网球馆、二万人体育场等设施。根据规划，中心还将再建游泳馆等体育设施，进一步完善硬件设施。中心内还设有宾馆、餐厅、会议室...,,,
嘉定安亭上海国际汽车城博园路（7575号） , 上海市嘉定区安亭博园路7575号 , 上海国际汽车城位于安亭地区，占地68平方公里，包括核心区、整车和零部件配套制造区、国际赛车场、教育园区和安亭新镇区等五大区域。汽车城的核心功能是利用上海中心城市综合功能，吸引国内外汽车厂家入驻，以汽车研发制造为产业依托，开展轿车、商用车、汽车零配件及二手车、电子商务等多种汽车贸易，以长江三角洲为核心形成低成本、高效率的汽车物流，大力发展汽车消费信贷、保险、租赁、维修、俱乐部等现代服务业，最终在国际...,,,
浦西洲际酒店 , 上海市闸北区恒丰路500号 , 繁华都市的璀璨明珠。位于闸北区的上海浦西洲际酒店坐落在市中心商业区，地理位置优越，交通便捷，上海火车站、城市轨道交通和地面高架道路组成的交通网络四通八达。上海浦西洲际酒店拥有533间豪华客房和套房，其中包括25间行政套房、3间复式套房、1间洲际套房及2间总统套房。此外，独栋的洲际行政楼内设有豪华宽敞的洲际俱乐部酒廊，配套设施一应俱全。酒店毗邻上海火车站及地铁站，距上海大剧院和静安寺仅2英里之遥；距...,,,
世博公园 , 上海市浦东卢浦大桥下、北邻黄浦江 , 上海世博公园处于城市中心区，黄浦江南岸，担负着与老城厢、外滩和陆家嘴一起，实现上海城市跨越浦江、塑造体现上海各个发展时期城市意象的功能。世博公园应以上海市公园绿地的现状和城市公园绿地系统结构出发，研究其在整体系统结构中所占的地位及作用，需要给城市提供优质的自然生态环境及人文景观，为城区市民创造出良好的游憩休闲场所，为城市提供“氧气库”和舒适、健康的外部休憩空间，可确定它为城市永久性的公园绿地。因此...,,,
800秀剧场 , 上海市静安区常德路800号（近昌平路） , “800秀”位于常德路800号，是集时尚秀展、创意办公和休闲娱乐为一体的高品质创意产业园。“800秀”紧贴地铁7号线，与静安南京路不足千米，独一无二的多功能秀场与南京西路CBD相辉映，吸引大量设计、公关、奢侈品以及时尚传媒业的合作入驻，使之成为上海国际时尚品牌的集聚和时尚产业链延伸的重要一环。,,,
场馆待定 , 暂无 , 场馆待定,,,
上海—兰会所 , 上海市黄浦区广东路102号（广东路四川中路） , 中国最具世界艺术品位的顶级会所。创立于2006年10月26日的兰。北京，由“当代世界设计师第一人”Philippe Starck历时两年精心设计完成，总投资3亿元人民币，开业后迅速成为中国最具世界艺术品位的顶级会所，同时也确立了俏江南集团在豪华会所服务市场的标杆地位。兰座落于北京长安街双子座大厦，西倚王府井黄金商圈，东临国贸核心地带，北抵尊贵使馆区，占地近6000平米，是一个综合艺术观赏、餐饮文化...,,,
虹口工人文化宫 , 飞虹路380号（近大连路） , 虹口工人文化宫位于虹口区工人文体活动中心内，活动中心东临大连路，南临飞虹路，占地15亩，总建筑面积1.3万平方米，是虹口区的标志性建筑之一。“文体活动中心”的三大服务功能：1、会务、会展 2、文化娱乐休闲 3、为劳模、职工提供便民利民服务以三大特色服务为主，形成集会议展示，文化娱乐，餐饮休闲，培训服务等为一体的，多功能的，多层次的职工文化活动中心。,,,
上海可当代艺术中心 , 长宁区凯旋路613号（近延安西路） , 上海可当代艺术中心前身是上海大明橡胶厂、始建于上世纪60年代。规划完成后的可当代艺术中心总建筑面积1200平方米。整个建筑通体3层，有KeSpace、KeStore、KeFresh三大艺术互动区域构成。KeSpace是视觉艺术与表演艺术展演的空间。KeStore聚集各个艺术门类的图书、画册、各类个性化艺术产品和多媒体视听作品。KeFresh提供新鲜、健康的风尚美食：湖面观景阳台闹中取静；小型的舞台...,,,
山海Live House , 澳门路477号中华1912文化创意产业园7号楼1层（近陕西北路） , 上海全新专业Livehouse，每天都有不同的主题派对，有新歌发布，有乐队，有变装PARTY，还有热舞DJ。,,,
外滩MJ98 Club , 外滩中山东二路575号（近东门路） , MJ.98 club是目前上海外滩唯一一家集CLUB，水吧，红酒雪茄吧，VIP包房于一体的规模最大的奢华顶级娱乐会所，其面积2400平方米，造价5800万人民币。以Michael Jackson 为创意的主题原始出发点，希望给曾经或者将来都将成为Michael Jackson粉丝的一个心灵上面的安慰，基于科技生物，时尚文化以及人物是当今时代的主要话题。,,,
CLUB G PLUS , 卢湾区兴业路123弄新天地南里广场6号楼5楼 , 新金碧辉煌CLUB G PLUS还开本地风气之先，重金引进全球最顶尖的“声、光、电”装置，打造了一支声学视觉的“超豪华梦幻明星阵容”：全套美国亚特兰大奥运会专用顶级音响EAW系统；国内首台德国全彩TRAM激光表演装置；强劲震撼的巨型LED显示屏，当仁不让地成为揉和“速度与力度”之电音舞场完美圣地·突破性的思维，最尖端的硬件装备，国际一线的音乐语言。,,,
上海世博会展中心（原世博园非洲联合馆） , 上海市浦东新区世博园内c区 , 非洲联合馆位于世博园区的C片区，建筑面积26000多平方米。以非洲联合馆为中心的非洲展区，是组织方在选址的最初就预留的宝地。它是整个世博会园区最佳选址之一，不仅拥有濒临黄浦江的极佳景观，还和每天上演精彩创意演出和多媒体秀的后滩地区仅十步之遥，而且紧邻一个主要的浦东出入口。交通尤其便捷，周围充满看点。非洲联合馆室内净高9米，每个国家占地面积约为250平方米，总用地面积3.45万平方米，大大超过前几届...,,,
水舍 , 毛家园路1-3号 , 纵览浦江美景，“水舍”毗邻老码头休闲创意园区，位于上海老城隍庙东侧的十六铺地区，也即是十八世纪上海停泊贸易的重点区域。酒店附近包括了十六铺面料市场和2010上海世界博览会浦西园区。这座古典建筑的历史要追溯到上世纪的30年代，其外观和内部的设计恰如其分地拿捏了承接过去与未来的理念，唤起尘封历史的真实味道。“水舍”的首要理念是为每一位酒店客人的所想所做提供创新的服务。其中，外滩第一台（Table No...,,,
震旦博物馆 , 上海市浦东陆家嘴富城路99号 , 黄浦江畔的文化宝盒---震旦博物馆震旦博物館以推广古器物学研究为宗旨，透过“料、工、形、纹”的学术研究，发现古器物永恒的人文精神与时尚美学。本馆是国际建筑大师安藤忠雄先生在国内设计、建造完成的第一座博物馆建筑，外观以玻璃帷幕建构成简约的几何形体，白天在阳光照射下，展现独树一帜的艺术风华；夜间透过照明，散发出低调柔和的光芒，犹如矗立江畔的文化宝盒。,,,
BOOM Shanghai , 上海市徐汇区淮海中路1131号 , BOOM Shanghai，先进的音响及灯光设备，为您带来时尚前卫的音乐，带您进入活力四射的动感之颠。,,,
幸福码头（futown） , 上海市黄浦区中山南路1029号幸福码头6号楼2F , 位于中山南路幸福码头的福滩Futown秉承了幸福码头的时尚与创意概念，并将其融入“福滩一号”的室内设计中，营造“fashion show舞台”。福滩1029时尚秀场作为上海新秀的商务会所，先前已经成功承接了各种企业的小型媒体发布会、产品推介、商务洽谈、培训讲座、派对酒会等。福滩总面积2388平方米，20间独立办公室，50平米超大会议室，2间标准会议室，设备一流图文制作中心，230平米的休闲商务区，...,,,
上海星火影剧院 , 上海市闸北区芷江西路1号 , 闸北区星火影剧院是一个有着近50年历史的老牌影剧院。上世纪八九十年代，星火影剧院在案例主题展演方面，在全国范围内具有一定的知名度。,,,
辰山植物园 , 上海市松江区辰花公路3888号 , 上海辰山植物园（Chen Shan Shanghai Botanical Garden）位于上海市松江区辰花公路3888号，于2011年1月23日对外开放，由上海市政府与中国科学院以及国家林业局、中国林业科学研究院合作共建，是一座集科研、科普和观赏游览于一体的综合性植物园。园区植物园分中心展示区、植物保育区、五大洲植物区和外围缓冲区等四大功能区，占地面积达207万平方米，为华东地区规模最大的植物园...,,,
江南三民文化村 , 上海崇明林风公路2201号（东平森林公园与前卫村之间） , 江南三民文化村位于崇明东平国家森林公园及前卫生态村之间，占地百余亩，以江南地区传统的民间、民俗、民族文化元素为主题，以衣、食、住、行、艺、玩、商为分类，是非物质文化遗产挖掘、展示和传承的重要基地。具有江南代表性的五十六种物品展示馆，寓知识性、文化性、史料性、趣味性、娱乐性为一体。文化村设八大功能区，三民文化展览馆主题鲜明，展品丰富、琳琅满目。美术馆、土布馆、手工艺馆、农特优馆乡风浓郁、风味独特。演...,,,
上海世博展览馆 , 上海浦东新区国展路1099号 , 2010年上海世博展览馆是一座设施先进、布局合理、节能环保、交通便捷、功能齐全的高规格、现代化、国际性会展场地。它毗邻黄浦江，位于世博轴西侧，紧临中国馆、世博中心、演艺中心，展览馆优越的区位，决定了其方便快捷的独特交通优势。上海世博展览馆占地11.5公顷，建筑面积17.1万平方米，地上建筑面积9.3万平米，由南、北入口大厅，中央大厅、一号、二号、三号展馆、贵宾接待区构成；地下建筑面积9.3万平米，...,,,
上海虹桥元一希尔顿酒店 , 上海市闵行区红松东路1116号 , 上海虹桥元一希尔顿酒店位于高速发展的虹桥经济技术开发区，地理位置优越。酒店拥有三座大楼，周围轨道交通便捷，四周云集各类高端时尚购物中心、娱乐设施。领馆别墅，高档住宅区近在咫尺。酒店拥有独具个性，布局时尚的客房和豪华套房。无论是一号楼内的标准双人房，还是二号楼内豪华房，或是三号楼内的行政客房，更有从79平方米至238平方米的套房分布于三座大楼之内。上海虹桥元一希尔顿酒店宴会厅面积达1,706平方米，...,,
工人文体活动中心 , 上海市虹口区飞虹路528号（近大连路） , 在市总工会及虹口区委区府关心支持下，虹口区工人文体活动中心于2005年投入使用。活动中心东临大连路，南临飞虹路，占地15亩，总建筑面积1.3万平方米，是虹口区的标志性建筑之一。活动中心毗邻虹口区政府大楼，紧邻“北外滩”开发区和杨浦区国际贸易区之侧，地理位置优越，交通便利，人气旺盛。“文体活动中心”的三大服务功能：1、会务、会展 2、文化娱乐休闲 3、为劳模、职工提供便民利民服务以三大特色服务为主，...,,,
Hollywood Shanghai , 徐汇区岳阳路46号（近东平路） , 好莱坞上海Hollywood Shanghai终于在上海市中心地带隆重开业了！Hollywood旨在为顾客提供充满创意，且别出心裁的派对活动。专业的服务以及上乘的质量正是俱乐部的宗旨。Hollywood Shanghai，由于其全新的品牌概念和精心设计的地理位置，将成为上海热爱夜生活的时尚人群不可避免的热门活动地点。,,,
